uniq_idx,story,source,main_entities,sent_idx,lex_bias,bias,sentence,inf_entities,lex_entities,inf_pol,lex_pol,inf_dir,lex_dir,lex_start_ends,inf_start_ends,stance,inf_quote,article,uniq_idx
02nyt41,2,nyt,['Donald Trump'],41,0,0,"One released this week by Fox News found 56 percent against it, including 20 percent of Republicans.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt41
02nyt42,2,nyt,['Donald Trump'],42,0,1,"Mr. Trump’s desire for approval by Fox and other conservative news outlets was on display when he identified various pundits as supporters, naming Sean Hannity, Laura Ingraham, Tucker Carlson and Rush Limbaugh, although he insisted that “they don’t decide policy.”",['Donald Trump'],[],['Negative'],[],['Direct'],[],[],"[(0, 264)]",Left,['No'],2nyt,02nyt42
02nyt43,2,nyt,['Donald Trump'],43,1,0,"But Ms. Coulter, who has viscerally attacked Mr. Trump for caving on the wall, has clearly gotten under his skin.",[],['Donald Trump'],[],['Negative'],[],['Direct'],"[(83, 112)]",[],Left,[],2nyt,02nyt43
02nyt44,2,nyt,['Donald Trump'],44,0,0,"“I don’t know her,” he said before quickly correcting himself. “I hardly know her.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt44
02nyt45,2,nyt,['Donald Trump'],45,0,0,I haven’t spoken to her in way over a year.”,[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt45
02nyt46,2,nyt,['Donald Trump'],46,0,0,"He noted, though, that she was an early predictor of his election victory.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt46
02nyt47,2,nyt,['Donald Trump'],47,0,0,"“So I like her, but she’s off the reservation,” he said.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt47
02nyt48,2,nyt,['Donald Trump'],48,0,0,“But anybody that knows her understands that.”,[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt48
02nyt49,2,nyt,['Donald Trump'],49,0,0,Ms. Coulter fired back shortly afterward.,[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt49
02nyt50,2,nyt,['Donald Trump'],50,0,1,"“The only national emergency is that our president is an idiot,” she said on KABC radio in Los Angeles.",['Donald Trump'],[],['Negative'],[],['Direct'],[],[],"[(1, 62)]",Left,['Yes'],2nyt,02nyt50
02nyt51,2,nyt,['Donald Trump'],51,0,0,White House officials rejected criticism from across the ideological spectrum that Mr. Trump was creating a precedent that future presidents could use to ignore the will of Congress.,[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt51
02nyt52,2,nyt,['Donald Trump'],52,0,0,Republicans have expressed concern that a Democratic commander in chief could cite Mr. Trump’s move to declare a national emergency over gun violence or climate change without legislation from Congress.,[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt52
02nyt53,2,nyt,['Donald Trump'],53,0,0,"“It actually creates zero precedent,” Mick Mulvaney, the acting White House chief of staff, told reporters.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt53
02nyt54,2,nyt,['Donald Trump'],54,0,0,“This is authority given to the president in law already.,[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt54
02nyt55,2,nyt,['Donald Trump'],55,0,0,It’s not as if he just didn’t get what he wanted so he’s waving a magic wand and taking a bunch of money.”,[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt55
02nyt56,2,nyt,['Donald Trump'],56,0,0,"Presidents have declared national emergencies under a 1970s-era law about five dozen times, and 31 of those prior emergencies remain active.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt56
02nyt57,2,nyt,['Donald Trump'],57,0,0,"But most of them dealt with foreign crises and involved freezing property, blocking trade or exports or taking other actions against national adversaries, not redirecting money without explicit congressional authorization.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt57
02nyt58,2,nyt,['Donald Trump'],58,0,0,"White House officials cited only two times that such emergency declarations were used by presidents to spend money without legislative approval — once by President George Bush in 1990 during the run-up to the Persian Gulf war, and again by his son, President George W. Bush, in 2001 after the terrorist attacks in New York, Washington and Pennsylvania.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt58
02nyt59,2,nyt,['Donald Trump'],59,0,0,"In both of those cases, the presidents were responding to new events — the Iraqi invasion of Kuwait and Al Qaeda’s assault on the United States — and were moving military funds around for a military purposes.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt59
02nyt60,2,nyt,['Donald Trump'],60,0,1,Neither was taking action specifically rejected by Congress.,['Donald Trump'],[],['Negative'],[],['Direct'],[],[],"[(0, 60)]",Left,['No'],2nyt,02nyt60
02nyt61,2,nyt,['Donald Trump'],61,0,0,"In Mr. Trump’s case, he is defining a longstanding problem at the border as an emergency even though border apprehensions have actually fallen in recent years, to 400,000 in the last fiscal year from a peak of 1.6 million in the 2000 fiscal year.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt61
02nyt62,2,nyt,['Donald Trump'],62,0,0,"And unlike either of the Bushes, he is taking action after failing to persuade lawmakers to go along with his plans through the regular appropriations process.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt62
02nyt63,2,nyt,['Donald Trump'],63,0,0,The spending package passed Thursday by Congress included none of the $5.7 billion that Mr. Trump demanded for 234 miles of steel wall.,[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt63
02nyt64,2,nyt,['Donald Trump'],64,0,0,"Instead, it provided $1.375 billion for about 55 miles of fencing.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt64
02nyt65,2,nyt,['Donald Trump'],65,0,0,"Mr. Trump signed the package into law on Friday anyway to avoid a second government shutdown after the impasse over border wall funding closed the doors of many federal agencies for 35 days and left 800,000 workers without pay.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt65
02nyt66,2,nyt,['Donald Trump'],66,0,1,"For weeks, Republicans led by Senator Mitch McConnell of Kentucky urged Mr. Trump not to declare a national emergency, but the president opted to go ahead anyway to find a way out of the political corner he had put himself in with the failed effort to force Congress to finance the wall.",['Donald Trump'],[],['Negative'],[],['Direct'],[],[],"[(123, 286)]",Left,['No'],2nyt,02nyt66
02nyt67,2,nyt,['Donald Trump'],67,0,0,"Mr. McConnell privately told the president that he would support the move despite his own reservations, but warned Mr. Trump that he had about two weeks to win over critical Republicans to avoid having Congress vote to reject the declaration.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt67
02nyt68,2,nyt,['Donald Trump'],68,0,1,Mr. Trump was among those Republicans who criticized President Barack Obama for using his executive authority to spare millions of illegal immigrants from deportation after failing to persuade Congress to do so.,['Donald Trump'],[],['Negative'],[],['Direct'],[],[],"[(0, 211)]",Left,['No'],2nyt,02nyt68
02nyt69,2,nyt,['Donald Trump'],69,0,0,"“Repubs must not allow Pres Obama to subvert the Constitution of the US for his own benefit & because he is unable to negotiate w/ Congress,” Mr. Trump tweeted in 2014.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt69
02nyt70,2,nyt,['Donald Trump'],70,0,0,"But Mr. Trump sought to drive home the personal toll of illegal immigration, inviting to the Rose Garden several relatives of Americans killed by people in the country without authorization.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt70
02nyt71,2,nyt,['Donald Trump'],71,0,0,"Some of the relatives, known as “angel moms,” stood up holding pictures of loved ones who had died.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt71
02nyt72,2,nyt,['Donald Trump'],72,0,0,"“Matthew’s death was preventable and should have been prevented,” one of the women, Maureen Maloney, said in an interview after the event.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt72
02nyt73,2,nyt,['Donald Trump'],73,0,0,"Her son Matthew Denice, 23, was killed in 2011 in a motorcycle accident in Massachusetts after colliding with an automobile driven by an undocumented immigrant.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt73
02nyt74,2,nyt,['Donald Trump'],74,0,0,"“He should have never been here in the first place,” she said.",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt74
02nyt75,2,nyt,['Donald Trump'],75,0,0,"“If he wasn’t here, it wouldn’t have happened.”",[],[],[],[],[],[],[],[],Left,[],2nyt,02nyt75
67hpo00,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",0,0,0,"WASHINGTON -- The nation's leading advocate for senior citizens says that it hasn't wavered in its opposition to cutting Social Security benefits, though a top official with the group said it is open to a discussion about raising the retirement age and other changes.",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo00
67hpo01,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",1,0,0,"The Wall Street Journal reported Friday morning that AARP, one of the most influential lobbying groups in Washington, was softening its opposition to cutting retirement benefits.",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo01
67hpo02,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",2,0,0,AARP initially pushed back against the newspaper's story.,[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo02
67hpo03,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",3,0,0,"""Stay tuned -- our position has not changed on Social Security,"" an AARP spokeswoman said in an email to HuffPost.",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo03
67hpo04,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",4,0,0,"AARP legislative policy director David Certner said on CNN Friday that ""there was some miscommunication with the Wall Street Journal story.""",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo04
67hpo05,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",5,0,0,But then Certner acknowledged that AARP believes the program needs to be changed.,[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo05
67hpo06,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",6,0,0,"""Everybody knows we need to look at a package of different changes to Social Security to make it strong for the long term,"" he said.",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo06
67hpo07,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",7,0,0,"""The reality is, we have more people older and who are living longer, so we need to make changes.",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo07
67hpo08,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",8,0,0,Everybody recognizes that.,[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo08
67hpo09,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",9,0,0,"And we're certainly willing to talk about a package of changes that will keep Social Security strong.""",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo09
67hpo10,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",10,0,0,"He suggested raising the age at which retirees can receive full benefits -- currently, 66 years old -- would be on the table even though doing so represents ""a massive benefit cut for people.""",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo10
67hpo11,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",11,0,0,The 37 million-member lobbying powerhouse launched a national ad campaign Thursday warning members of Congress not to reduce benefits for recipients of Social Security and Medicare.,[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo11
67hpo12,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",12,1,0,"Jonathan Cowan, president of centrist think tank Third Way, hailed AARP's apparent reversal, per the Journal story.",[],['AARP'],[],['Positive'],[],['Direct'],"[(60, 66)]",[],Center,[],67hpo,67hpo12
67hpo13,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",13,0,0,"""Today marks a watershed moment in American politics,"" Cowan said.",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo13
67hpo14,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",14,0,0,"""For decades, AARP has stood against any substantial changes to Social Security.",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo14
67hpo15,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",15,0,0,"Now that they have opened the door to reform, it is time for lawmakers to walk through it.""",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo15
67hpo16,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",16,0,0,"Yet AARP reassured labor groups that it had not changed its position on Social Security, labor officials told HuffPost.",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo16
67hpo17,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",17,0,0,"""The AARP has a history of division between the top folks and their base on these issues.",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo17
67hpo18,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",18,0,0,"The top folks like to be in the inside game,"" one union official said.",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo18
67hpo19,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",19,0,1,"""But they are walking backwards now.""",['AARP'],[],['Negative'],[],['Direct'],[],[],"[(0, 37)]",Center,['Yes'],67hpo,67hpo19
67hpo20,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",20,0,0,"The official said that he and other opponents of benefit cuts had been told that AARP's ""longstanding position"" hadn't changed, but there was some uncertainty about what that position actually is.",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo20
67hpo21,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",21,1,0,"If AARP is open to reducing benefits, it would be a major boost for Social Security reformers who say the program is too generous and therefore unaffordable.",[],['social security'],[],['Negative'],[],['Direct'],"[(117, 156)]",[],Center,[],67hpo,67hpo21
67hpo22,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",22,0,0,"Social Security will start paying out more in benefits than it absorbs in taxes this year which will lead the retirement program's trust fund to become exhausted in 2036, according to the latest annual trustees report.",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo22
67hpo23,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",23,0,0,"After 2036, the program will only be able to pay 77 percent of promised benefits.",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo23
67hpo24,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",24,0,0,"By 2085, it will be able to pay 74 percent of promised benefits.",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo24
67hpo25,67,hpo,"['AARP', 'Barack Obama', 'social security', 'Republicans']",25,0,0,"As of April, 35 million seniors received Social Security retirement benefits averaging $1,179 a month, according to the program's latest monthly snapshot.",[],[],[],[],[],[],[],[],Center,[],67hpo,67hpo25
